,FOLIO,FECHA,IMPORTE_VENTA,IMPUESTOS_VENTA,TIPO_CAMBIO,CONTABILIZADO
28846,CUL026883,2019-03-15,222.0,35.52,1.0,S
28847,CUL026884,2019-03-15,1236.0,197.76,1.0,S
28848,CUL026885,2019-03-15,14923.0,2387.68,1.0,S
28849,CUL026886,2019-03-15,3522.0,563.52,1.0,S
28850,CUL026887,2019-03-15,960.0,153.6,1.0,S
28851,CUL026888,2019-03-15,2437.5,390.0,1.0,S
28852,CUL026889,2019-03-15,1891.0,302.56,1.0,S
28853,CUL026890,2019-03-15,356.38,57.02,1.0,N
28854,CUL026891,2019-03-15,62772.5,10043.6,1.0,S
28855,CUL026892,2019-03-15,9253.0,1480.48,1.0,S
28856,CUL026893,2019-03-15,50.0,8.0,1.0,S
28857,CUL026894,2019-03-15,50.0,8.0,1.0,S
28858,CUL026895,2019-03-15,50.0,8.0,1.0,S
28859,CUL026896,2019-03-15,218.4,34.94,1.0,S
28860,CUL026897,2019-03-19,269.5,43.12,1.0,S
28861,CUL026898,2019-03-19,1477.0,236.32,1.0,S
28862,CUL026899,2019-03-19,49.62,7.94,1.0,S
28863,CUL026900,2019-03-19,9865.5,1578.48,1.0,N
28864,CUL026901,2019-03-19,1534.75,245.56,1.0,S
28865,CUL026902,2019-03-19,12050.75,1928.12,1.0,S
28866,CUL026903,2019-03-19,476.0,76.16,1.0,S
28867,CUL026904,2019-03-20,354.4,56.7,1.0,S
28868,CUL026905,2019-03-20,767.72,122.84,1.0,S
28869,CUL026906,2019-03-20,11014.08,1762.25,1.0,S
28870,CUL026907,2019-03-20,4394.06,703.05,1.0,S
28871,CUL026908,2019-03-20,590.8,94.53,1.0,S
28872,CUL026909,2019-03-20,1569.3,251.09,1.0,S
28873,CUL026910,2019-03-20,1569.31,251.09,1.0,S
28874,CUL026911,2019-03-20,4394.06,703.05,1.0,S
28875,CUL026912,2019-03-20,14396.23,2303.4,1.0,S
28876,CUL026913,2019-03-20,12940.54,2070.49,1.0,S
28877,CUL026914,2019-03-20,1305.24,208.84,1.0,S
28878,CUL026915,2019-03-20,339170.64,54267.3,1.0,N
28879,CUL026916,2019-03-20,339170.64,54267.3,1.0,S
28880,CUL026917,2019-03-20,28413.7,4546.19,1.0,S
28881,CUL026918,2019-03-20,68791.23,11006.6,1.0,S
28882,CUL026919,2019-03-20,11960.54,1913.69,1.0,S
28883,CUL026920,2019-03-20,3274.0,523.84,1.0,S
28884,CUL026921,2019-03-20,13133.77,2101.4,1.0,S
28885,CUL026922,2019-03-20,20749.91,3319.99,1.0,S
28886,CUL026923,2019-03-20,409.25,65.48,1.0,S
28887,CUL026924,2019-03-20,4415.6,706.5,1.0,S
28888,CUL026925,2019-03-20,4671.0,747.36,1.0,S
28889,CUL026926,2019-03-20,718.8,115.01,1.0,S
28890,CUL026927,2019-03-20,4502.0,720.32,1.0,S
28891,CUL026928,2019-03-20,1235.0,197.6,1.0,S
28892,CUL026929,2019-03-20,409.25,65.48,1.0,S
28893,CUL026930,2019-03-20,818.5,130.96,1.0,S
28894,CUL026931,2019-03-20,775.42,124.07,1.0,S
28895,CUL026932,2019-03-20,898.5,143.76,1.0,S
28896,CUL026933,2019-03-20,7642.37,1222.78,1.0,S
28897,CUL026934,2019-03-20,5757.75,921.24,1.0,S
28898,CUL026935,2019-03-20,222.0,35.52,1.0,S
28899,CUL026936,2019-03-21,800.0,128.0,1.0,S
28900,CUL026937,2019-03-21,494.4,79.1,1.0,S
28901,CUL026938,2019-03-21,2637.0,421.92,1.0,S
28902,CUL026939,2019-03-21,342.0,54.72,1.0,S
28903,CUL026940,2019-03-21,1587.0,253.92,1.0,S
28904,CUL026941,2019-03-21,1574.1,251.86,1.0,S
28905,CUL026942,2019-03-21,4446.48,711.44,1.0,S
28906,CUL026943,2019-03-21,120.0,19.2,1.0,S
28907,CUL026944,2019-03-21,525.3,84.05,1.0,S
28908,CUL026945,2019-03-21,356.38,57.02,1.0,S
28909,CUL026946,2019-03-21,32699.0,5231.84,1.0,S
28910,CUL026947,2019-03-21,43.09,6.89,1.0,S
28911,CUL026948,2019-03-22,130.0,20.8,1.0,S
28912,CUL026949,2019-03-22,120.0,19.2,1.0,S
28913,CUL026950,2019-03-22,463.5,74.16,1.0,S
28914,CUL026951,2019-03-22,4950.0,792.0,1.0,S
28915,CUL026952,2019-03-22,9240.0,1478.4,1.0,S
28916,CUL026953,2019-03-22,1398.74,223.8,1.0,S
28917,CUL026954,2019-03-25,357.7,57.23,1.0,S
28918,CUL026955,2019-03-25,116.9,18.7,1.0,S
28919,CUL026956,2019-03-25,1265.7,202.51,1.0,S
28920,CUL026957,2019-03-25,494.4,79.1,1.0,S
28921,CUL026958,2019-03-25,465.0,74.4,1.0,S
28922,CUL026959,2019-03-25,7041.6,1126.66,1.0,S
28923,CUL026960,2019-03-25,240.0,38.4,1.0,S
28924,CUL026961,2019-03-25,160.0,25.6,1.0,S
28925,CUL026962,2019-03-25,10474.62,1675.94,1.0,S
28926,CUL026963,2019-03-25,248.23,39.72,1.0,S
28927,CUL026964,2019-03-25,409.25,65.48,1.0,S
28928,CUL026965,2019-03-25,45495.19,7279.23,1.0,S
28929,CUL026966,2019-03-25,20651.3,3304.21,1.0,S
28930,CUL026967,2019-03-25,22075.48,3532.08,1.0,S
28931,CUL026968,2019-03-25,1557.0,249.12,1.0,S
28932,CUL026969,2019-03-25,5038.64,806.18,1.0,S
28933,CUL026970,2019-03-25,24057.75,3849.24,1.0,S
28934,CUL026971,2019-03-25,1826.06,292.17,1.0,S
28935,CUL026972,2019-03-25,82800.02,13248.0,1.0,S
28936,CUL026973,2019-03-25,1490.0,238.4,1.0,S
28937,CUL026974,2019-03-25,11882.6,1901.22,1.0,S
28938,CUL026975,2019-03-26,26835.0,4293.6,1.0,S
28939,CUL026976,2019-03-26,203.7,32.59,1.0,S
28940,CUL026977,2019-03-26,6417.52,1026.8,1.0,S
28941,CUL026978,2019-03-26,220.0,35.2,1.0,S
28942,CUL026979,2019-03-26,212.0,33.92,1.0,S
28943,CUL026980,2019-03-26,324.0,51.84,1.0,S
28944,CUL026981,2019-03-27,225.0,36.0,1.0,S
28945,CUL026982,2019-03-27,9321.0,1491.36,1.0,S
28946,CUL026983,2019-03-27,695.0,111.2,1.0,S
28947,CUL026984,2019-03-27,2365.4,378.46,1.0,S
28948,CUL026985,2019-03-27,444.0,71.04,1.0,S
28949,CUL026986,2019-03-27,2572.7,411.63,1.0,S
28950,CUL026987,2019-03-27,960.0,153.6,1.0,S
28951,CUL026988,2019-03-27,1267.75,202.84,1.0,S
28952,CUL026989,2019-03-27,1850.4,296.06,1.0,S
28953,CUL026990,2019-03-27,1262.0,201.92,1.0,S
28954,CUL026991,2019-03-27,1859.45,297.51,1.0,S
28955,CUL026992,2019-03-27,3027.6,484.42,1.0,S
28956,CUL026993,2019-03-27,247.2,39.55,1.0,S
28957,CUL026994,2019-03-27,47.73,7.64,1.0,S
28958,CUL026995,2019-03-27,2271.5,363.44,1.0,S
28959,CUL026996,2019-03-27,220.0,35.2,1.0,S
28960,CUL026997,2019-03-28,115.0,18.4,1.0,S
28961,CUL026998,2019-03-28,660.0,105.6,1.0,S
28962,CUL026999,2019-03-28,87.94,14.07,1.0,S
28963,CUL027000,2019-03-28,120.0,19.2,1.0,S
28964,CUL027001,2019-03-28,5538.75,886.2,1.0,S
28965,CUL027002,2019-03-28,232.8,37.25,1.0,S
28966,CUL027003,2019-03-28,247.2,39.55,1.0,S
28967,CUL027004,2019-03-28,1854.0,296.64,1.0,S
28968,CUL027005,2019-03-28,247.2,39.55,1.0,S
28969,CUL027006,2019-03-28,671.0,107.36,1.0,S
28970,CUL027007,2019-03-28,454.0,72.64,1.0,S
28971,CUL027008,2019-03-28,454.0,72.64,1.0,S
28972,CUL027009,2019-03-28,988.8,158.21,1.0,S
28973,CUL027010,2019-03-28,1890.22,302.44,1.0,S
28974,CUL027011,2019-03-29,237.0,37.92,1.0,S
28975,CUL027012,2019-03-29,5450.0,872.0,1.0,S
28976,CUL027013,2019-03-29,8499.77,1359.96,1.0,S
28977,CUL027014,2019-03-29,240.0,38.4,1.0,S
28978,CUL027015,2019-03-29,7041.6,1126.66,1.0,S
28979,CUL027016,2019-03-29,247.2,39.55,1.0,S
28980,CUL027017,2019-03-29,250.0,40.0,1.0,S
28981,CUL027018,2019-03-29,2318.0,370.88,1.0,S
28982,CUL027019,2019-03-29,1220.0,195.2,1.0,S
28983,CUL027020,2019-03-29,2211.6,353.86,1.0,S
28984,CUL027021,2019-03-29,975.0,156.0,1.0,S
28985,CUL027022,2019-03-29,363.3,58.13,1.0,S
28986,CUL027023,2019-03-29,938.5,150.16,1.0,S
28987,CUL027024,2019-03-29,225.0,36.0,1.0,S
28988,CUL027025,2019-04-01,120.0,19.2,1.0,S
28989,CUL027026,2019-04-01,572.0,91.52,1.0,S
28990,CUL027027,2019-04-01,215.34,34.45,1.0,S
28991,CUL027028,2019-04-01,2567.0,410.72,1.0,S
28992,CUL027029,2019-04-01,500.0,80.0,1.0,S
28993,CUL027030,2019-04-01,2522.97,403.68,1.0,S
28994,CUL027031,2019-04-01,2291.14,366.58,1.0,S
28995,CUL027032,2019-04-01,369.24,59.08,1.0,S
28996,CUL027033,2019-04-01,228.0,36.48,1.0,S
28997,CUL027034,2019-04-01,494.4,79.1,1.0,S
28998,CUL027035,2019-04-01,5438.0,870.08,1.0,S
28999,CUL027036,2019-04-01,3154.44,504.71,1.0,S
29000,CUL027037,2019-04-01,250.0,40.0,1.0,S
29001,CUL027038,2019-04-01,2484.55,397.53,1.0,S
29002,CUL027039,2019-04-01,247.2,39.55,1.0,S
29003,CUL027040,2019-04-01,2472.0,395.52,1.0,S
29004,CUL027041,2019-04-01,3150.0,504.0,1.0,S
29005,CUL027042,2019-04-01,2230.0,356.8,1.0,S
29006,CUL027043,2019-04-01,257.5,41.2,1.0,S
29007,CUL027044,2019-04-01,6091.17,974.59,1.0,S
29008,CUL027045,2019-04-01,5481.15,876.98,1.0,S
29009,CUL027046,2019-04-01,1920.0,307.2,1.0,S
29010,CUL027047,2019-04-01,3270.0,523.2,1.0,S
29011,CUL027048,2019-04-01,2495.0,399.2,1.0,S
29012,CUL027049,2019-04-01,1100.04,176.01,1.0,S
29013,CUL027050,2019-04-01,988.8,158.21,1.0,S
29014,CUL027051,2019-04-01,2020.0,323.2,1.0,S
29015,CUL027052,2019-04-01,5299.35,847.9,1.0,S
29016,CUL027053,2019-04-01,112.0,17.92,1.0,S
29017,CUL027054,2019-04-01,247.2,39.55,1.0,S
29018,CUL027055,2019-04-01,237.5,38.0,1.0,S
29019,CUL027056,2019-04-01,1883.18,301.31,1.0,S
29020,CUL027057,2019-04-01,1255.45,200.87,1.0,S
29021,CUL027058,2019-04-01,313.86,50.22,1.0,S
29022,CUL027059,2019-04-01,1101.58,176.25,1.0,S
29023,CUL027060,2019-04-01,313.86,50.22,1.0,S
29024,CUL027061,2019-04-01,221.76,35.48,1.0,S
29025,CUL027062,2019-04-01,160.0,25.6,1.0,N
29026,CUL027063,2019-04-01,160.0,25.6,1.0,S
29027,CUL027064,2019-04-01,495.0,79.2,1.0,S
29028,CUL027065,2019-04-01,2178.9,348.62,1.0,S
29029,CUL027066,2019-04-01,0.0,0.0,1.0,S
29030,CUL027067,2019-04-01,818.5,130.96,1.0,S
29031,CUL027068,2019-04-01,40.0,6.4,1.0,S
29032,CUL027069,2019-04-01,101.78,16.28,1.0,S
29033,CUL027070,2019-04-01,453.65,72.58,1.0,S
29034,CUL027071,2019-04-01,16554.0,2648.64,1.0,S
29035,CUL027072,2019-04-02,0.0,0.0,1.0,S
29036,CUL027073,2019-04-02,9932.4,1589.18,1.0,S
29037,CUL027074,2019-04-02,2615.5,418.48,1.0,S
29038,CUL027075,2019-04-02,220.0,35.2,1.0,S
29039,CUL027076,2019-04-02,110.0,17.6,1.0,S
29040,CUL027077,2019-04-02,1330.0,212.8,1.0,S
29041,CUL027078,2019-04-02,432.0,69.12,1.0,S
29042,CUL027079,2019-04-02,440.0,70.4,1.0,S
29043,CUL027080,2019-04-02,520.0,83.2,1.0,S
29044,CUL027081,2019-04-02,230.0,36.8,1.0,S
29045,CUL027082,2019-04-02,460.0,73.6,1.0,S
29046,CUL027083,2019-04-02,880.0,140.8,1.0,S
29047,CUL027084,2019-04-02,10830.0,1732.8,1.0,S
29048,CUL027085,2019-04-02,6636.24,1061.8,1.0,S
29049,CUL027086,2019-04-02,1317.0,210.72,1.0,S
29050,CUL027087,2019-04-02,1977.6,316.42,1.0,S
29051,CUL027088,2019-04-02,1977.6,316.42,1.0,S
29052,CUL027089,2019-04-02,4462.0,713.92,1.0,S
29053,CUL027090,2019-04-02,2665.7,426.51,1.0,S
29054,CUL027091,2019-04-02,1297.0,207.52,1.0,S
29055,CUL027092,2019-04-02,480.0,76.8,1.0,S
29056,CUL027093,2019-04-02,4681.84,749.09,1.0,S
29057,CUL027094,2019-04-02,120.0,19.2,1.0,S
29058,CUL027095,2019-04-02,240.0,38.4,1.0,S
29059,CUL027096,2019-04-02,11014.08,1762.25,1.0,S
29060,CUL027097,2019-04-03,3119.78,499.16,1.0,S
29061,CUL027098,2019-04-03,410.0,65.6,1.0,S
29062,CUL027099,2019-04-03,490.0,78.4,1.0,S
29063,CUL027100,2019-04-03,227.0,36.32,1.0,S
29064,CUL027101,2019-04-03,225.0,36.0,1.0,S
29065,CUL027102,2019-04-03,330.0,52.8,1.0,S
29066,CUL027103,2019-04-03,110.0,17.6,1.0,S
29067,CUL027104,2019-04-03,494.4,79.1,1.0,S
29068,CUL027105,2019-04-03,454.0,72.64,1.0,S
29069,CUL027106,2019-04-03,820.0,131.2,1.0,S
29070,CUL027107,2019-04-03,227.0,36.32,1.0,S
29071,CUL027108,2019-04-03,7695.0,1231.2,1.0,S
29072,CUL027109,2019-04-03,2224.8,355.97,1.0,S
29073,CUL027110,2019-04-03,330.0,52.8,1.0,S
29074,CUL027111,2019-04-03,1352.94,216.47,1.0,S
29075,CUL027112,2019-04-03,186.52,29.84,1.0,S
29076,CUL027113,2019-04-03,766.08,122.57,1.0,S
29077,CUL027114,2019-04-03,120.0,19.2,1.0,S
29078,CUL027115,2019-04-03,330.0,52.8,1.0,S
29079,CUL027116,2019-04-03,270.0,43.2,1.0,S
29080,CUL027117,2019-04-03,3368.4,538.94,1.0,S
29081,CUL027118,2019-04-03,10285.19,1645.63,1.0,S
29082,CUL027119,2019-04-03,1626.66,260.27,1.0,S
29083,CUL027120,2019-04-03,240.0,38.4,1.0,S
29084,CUL027121,2019-04-04,9360.0,1497.6,1.0,S
29085,CUL027122,2019-04-04,159.06,25.45,1.0,S
29086,CUL027123,2019-04-04,741.0,118.56,1.0,S
29087,CUL027124,2019-04-04,485.0,77.6,1.0,S
29088,CUL027125,2019-04-04,20400.0,3264.0,1.0,S
29089,CUL027126,2019-04-04,552.0,88.32,1.0,S
29090,CUL027127,2019-04-04,1669.48,267.12,1.0,S
29091,CUL027128,2019-04-04,19025.94,3044.15,1.0,S
29092,CUL027129,2019-04-04,11304.75,1808.76,1.0,S
29093,CUL027130,2019-04-04,494.0,79.04,1.0,S
29094,CUL027131,2019-04-04,2124.8,339.97,1.0,N
29095,CUL027132,2019-04-04,20730.0,3316.8,1.0,S
29096,CUL027133,2019-04-04,741.6,118.66,1.0,S
29097,CUL027134,2019-04-04,2701.0,432.16,1.0,S
29098,CUL027135,2019-04-04,1405.95,224.95,1.0,S
29099,CUL027136,2019-04-04,228.0,36.48,1.0,S
29100,CUL027137,2019-04-04,250.0,40.0,1.0,S
29101,CUL027138,2019-04-04,360.0,57.6,1.0,S
29102,CUL027139,2019-04-04,432.0,69.12,1.0,S
29103,CUL027140,2019-04-04,33108.0,5297.28,1.0,S
29104,CUL027141,2019-04-04,0.0,0.0,1.0,S
29105,CUL027142,2019-04-04,0.0,0.0,1.0,S
29106,CUL027143,2019-04-04,120.0,19.2,1.0,S
29107,CUL027144,2019-04-04,120.0,19.2,1.0,S
29108,CUL027145,2019-04-05,0.0,0.0,1.0,S
29109,CUL027146,2019-04-05,1977.6,316.42,1.0,N
29110,CUL027147,2019-04-05,1977.6,316.42,1.0,S
29111,CUL027148,2019-04-05,4056.1,648.98,1.0,S
29112,CUL027149,2019-04-05,514.7,82.35,1.0,S
29113,CUL027150,2019-04-05,712.5,114.0,1.0,S
29114,CUL027151,2019-04-05,854.9,136.78,1.0,S
29115,CUL027152,2019-04-05,6172.6,987.62,1.0,S
29116,CUL027153,2019-04-05,1187.0,189.92,1.0,S
29117,CUL027154,2019-04-05,454.0,72.64,1.0,S
29118,CUL027155,2019-04-05,3273.75,523.8,1.0,S
29119,CUL027156,2019-04-05,409.25,65.48,1.0,S
29120,CUL027157,2019-04-05,227.0,36.32,1.0,S
29121,CUL027158,2019-04-05,20.0,3.2,1.0,S
29122,CUL027159,2019-04-08,300.0,48.0,1.0,S
29123,CUL027160,2019-04-08,140.0,22.4,1.0,S
29124,CUL027161,2019-04-08,106176.95,16988.31,1.0,S
29125,CUL027162,2019-04-08,4262.0,681.92,1.0,S
29126,CUL027163,2019-04-08,11232.8,1797.25,1.0,S
29127,CUL027164,2019-04-09,92.71,14.83,1.0,S
29128,CUL027165,2019-04-09,0.0,0.0,1.0,S
29129,CUL027166,2019-04-09,51.0,8.16,1.0,S
29130,CUL027167,2019-04-09,1683.2,269.31,1.0,S
29131,CUL027168,2019-04-09,1500.0,240.0,1.0,S
29132,CUL027169,2019-04-09,436.5,69.84,1.0,S
29133,CUL027170,2019-04-09,6760.0,1081.6,1.0,N
29134,CUL027171,2019-04-09,6760.0,1081.6,1.0,S
29135,CUL027172,2019-04-09,9252.0,1480.32,1.0,S
29136,CUL027173,2019-04-09,1128.0,180.48,1.0,S
29137,CUL027174,2019-04-09,257.5,41.2,1.0,S
29138,CUL027175,2019-04-09,480.0,76.8,1.0,S
29139,CUL027176,2019-04-09,53.9,8.62,1.0,S
29140,CUL027177,2019-04-09,463.5,74.16,1.0,S
29141,CUL027178,2019-04-09,494.0,79.04,1.0,S
29142,CUL027179,2019-04-09,960.0,153.6,1.0,S
29143,CUL027180,2019-04-09,3357.0,537.12,1.0,S
29144,CUL027181,2019-04-09,248.23,39.72,1.0,S
29145,CUL027182,2019-04-09,3833.0,613.28,1.0,S
29146,CUL027183,2019-04-09,494.4,79.1,1.0,S
29147,CUL027184,2019-04-09,9932.4,1589.18,1.0,S
29148,CUL027185,2019-04-09,5760.0,921.6,1.0,S
29149,CUL027186,2019-04-09,2102.91,336.47,1.0,S
29150,CUL027187,2019-04-09,307.2,49.15,1.0,S
29151,CUL027188,2019-04-10,0.0,0.0,1.0,S
29152,CUL027189,2019-04-10,849.0,135.84,1.0,S
29153,CUL027190,2019-04-10,1284.0,205.44,1.0,S
29154,CUL027191,2019-04-10,1029.4,164.7,1.0,S
29155,CUL027192,2019-04-10,760.0,121.6,1.0,S
29156,CUL027193,2019-04-10,330.0,52.8,1.0,S
29157,CUL027194,2019-04-10,212.0,33.92,1.0,S
29158,CUL027195,2019-04-10,6287.25,1005.96,1.0,S
29159,CUL027196,2019-04-10,60.0,9.6,1.0,S
29160,CUL027197,2019-04-10,120.0,19.2,1.0,S
29161,CUL027198,2019-04-10,120.0,19.2,1.0,S
29162,CUL027199,2019-04-10,1060.0,169.6,1.0,S
29163,CUL027200,2019-04-10,250.0,40.0,1.0,S
29164,CUL027201,2019-04-10,361.0,57.76,1.0,S
29165,CUL027202,2019-04-10,120.0,19.2,1.0,S
29166,CUL027203,2019-04-10,215.0,34.4,1.0,S
29167,CUL027204,2019-04-10,485.0,77.6,1.0,S
29168,CUL027205,2019-04-10,120.0,19.2,1.0,S
29169,CUL027206,2019-04-10,4830.06,772.81,1.0,S
29170,CUL027207,2019-04-10,1200.25,192.04,1.0,S
29171,CUL027208,2019-04-10,1972.0,315.52,1.0,S
29172,CUL027209,2019-04-10,1035.0,165.6,1.0,S
29173,CUL027210,2019-04-10,560.72,89.72,1.0,S
29174,CUL027211,2019-04-10,80.0,12.8,1.0,S
29175,CUL027212,2019-04-10,390.7,62.51,1.0,S
29176,CUL027213,2019-04-10,227.0,36.32,1.0,S
29177,CUL027214,2019-04-10,1730.4,276.86,1.0,S
29178,CUL027215,2019-04-11,1870.0,299.2,1.0,S
29179,CUL027216,2019-04-11,210.0,33.6,1.0,S
29180,CUL027217,2019-04-11,420.0,67.2,1.0,S
29181,CUL027218,2019-04-11,60.0,9.6,1.0,S
29182,CUL027219,2019-04-11,129.5,20.72,1.0,S
29183,CUL027220,2019-04-11,1436.85,229.9,1.0,S
29184,CUL027221,2019-04-11,931.2,148.99,1.0,S
29185,CUL027222,2019-04-11,2730.0,436.8,1.0,S
29186,CUL027223,2019-04-11,232.8,37.25,1.0,S
29187,CUL027224,2019-04-11,465.6,74.5,1.0,S
29188,CUL027225,2019-04-11,2886.5,461.84,1.0,S
29189,CUL027226,2019-04-11,2456.55,393.05,1.0,S
29190,CUL027227,2019-04-11,1378.0,220.48,1.0,S
29191,CUL027228,2019-04-11,240.0,38.4,1.0,S
29192,CUL027229,2019-04-11,4244.6,679.14,1.0,S
29193,CUL027230,2019-04-11,454.0,72.64,1.0,S
29194,CUL027231,2019-04-11,3328.0,532.48,1.0,S
29195,CUL027232,2019-04-11,480.0,76.8,1.0,S
29196,CUL027233,2019-04-11,724.0,115.84,1.0,S
29197,CUL027234,2019-04-11,5656.25,905.0,1.0,S
29198,CUL027235,2019-04-11,1403.0,224.48,1.0,S
29199,CUL027236,2019-04-11,1210.0,193.6,1.0,S
29200,CUL027237,2019-04-11,454.0,72.64,1.0,S
29201,CUL027238,2019-04-11,1690.0,270.4,1.0,S
29202,CUL027239,2019-04-11,449.0,71.84,1.0,S
29203,CUL027240,2019-04-11,2469.05,395.05,1.0,S
29204,CUL027241,2019-04-11,19960.0,3193.6,1.0,S
29205,CUL027242,2019-04-11,1575.0,252.0,1.0,S
29206,CUL027243,2019-04-11,1350.0,216.0,1.0,S
29207,CUL027244,2019-04-11,5170.0,827.2,1.0,S
29208,CUL027245,2019-04-11,1583.0,253.28,1.0,S
29209,CUL027246,2019-04-11,130.0,20.8,1.0,S
29210,CUL027247,2019-04-11,5242.12,838.74,1.0,S
29211,CUL027248,2019-04-11,106.0,16.96,1.0,S
29212,CUL027249,2019-04-11,919.49,147.12,1.0,S
29213,CUL027250,2019-04-11,220.0,35.2,1.0,S
29214,CUL027251,2019-04-11,1239.75,198.36,1.0,S
29215,CUL027252,2019-04-12,2606.25,417.0,1.0,S
29216,CUL027253,2019-04-12,4563.0,730.08,1.0,S
29217,CUL027254,2019-04-12,260.0,41.6,1.0,S
29218,CUL027255,2019-04-12,210.0,33.6,1.0,S
29219,CUL027256,2019-04-12,2100.0,336.0,1.0,S
29220,CUL027257,2019-04-12,37885.0,6061.6,1.0,S
29221,CUL027258,2019-04-12,4257.0,681.12,1.0,S
29222,CUL027259,2019-04-12,1197.0,191.52,1.0,S
29223,CUL027260,2019-04-12,5275.83,844.13,1.0,S
29224,CUL027261,2019-04-12,7230.0,1156.8,1.0,S
29225,CUL027262,2019-04-12,1276.6,204.26,1.0,S
29226,CUL027263,2019-04-12,1140.0,182.4,1.0,S
29227,CUL027264,2019-04-12,15040.0,2406.4,1.0,S
29228,CUL027265,2019-04-12,6277.25,1004.36,1.0,S
29229,CUL027266,2019-04-12,1604.5,256.72,1.0,S
29230,CUL027267,2019-04-12,509.55,81.53,1.0,S
29231,CUL027268,2019-04-12,360.0,57.6,1.0,S
29232,CUL027269,2019-04-12,3317.59,530.81,1.0,S
29233,CUL027270,2019-04-12,110.0,17.6,1.0,S
29234,CUL027271,2019-04-15,1158.75,185.4,1.0,S
29235,CUL027272,2019-04-15,1642.8,262.85,1.0,S
29236,CUL027273,2019-04-15,2106.25,337.0,1.0,S
29237,CUL027274,2019-04-15,575.0,92.0,1.0,S
29238,CUL027275,2019-04-15,227.0,36.32,1.0,S
29239,CUL027276,2019-04-15,217.0,34.72,1.0,S
29240,CUL027277,2019-04-15,247.2,39.55,1.0,S
29241,CUL027278,2019-04-15,444.0,71.04,1.0,S
29242,CUL027279,2019-04-15,367.2,58.75,1.0,S
29243,CUL027280,2019-04-15,396.25,63.4,1.0,S
29244,CUL027281,2019-04-15,494.4,79.1,1.0,S
29245,CUL027282,2019-04-15,14812.46,2369.99,1.0,S
29246,CUL027283,2019-04-15,1549.76,247.96,1.0,S
29247,CUL027284,2019-04-15,818.5,130.96,1.0,S
29248,CUL027285,2019-04-15,2124.04,339.85,1.0,S
29249,CUL027286,2019-04-15,7191.72,1150.68,1.0,S
29250,CUL027287,2019-04-15,738.5,118.16,1.0,S
29251,CUL027288,2019-04-15,6385.24,1021.64,1.0,S
29252,CUL027289,2019-04-15,774.88,123.98,1.0,S
29253,CUL027290,2019-04-15,10802.5,1728.4,1.0,S
29254,CUL027291,2019-04-15,16815.0,2690.4,1.0,N
29255,CUL027292,2019-04-15,7433.02,1189.28,1.0,S
29256,CUL027293,2019-04-15,800.0,128.0,1.0,S
29257,CUL027294,2019-04-15,9822.0,1571.52,1.0,S
29258,CUL027295,2019-04-15,5089.6,814.34,1.0,S
29259,CUL027296,2019-04-15,2753.62,440.58,1.0,S
29260,CUL027297,2019-04-15,4512.0,721.92,1.0,S
29261,CUL027298,2019-04-15,1691.0,270.56,1.0,S
29262,CUL027299,2019-04-15,240.0,38.4,1.0,S
29263,CUL027300,2019-04-16,4707.06,753.13,1.0,S
29264,CUL027301,2019-04-16,470.0,75.2,1.0,S
29265,CUL027302,2019-04-16,28407.42,4545.19,1.0,S
29266,CUL027303,2019-04-16,140.0,22.4,1.0,S
29267,CUL027304,2019-04-17,109.15,17.46,1.0,S
29268,CUL027305,2019-04-17,450.0,72.0,1.0,S
29269,CUL027306,2019-04-22,16554.0,2648.64,1.0,S
29270,CUL027307,2019-04-22,51497.6,8239.62,1.0,S
29271,CUL027308,2019-04-22,112.0,17.92,1.0,S
29272,CUL027309,2019-04-22,480.0,76.8,1.0,S
29273,CUL027310,2019-04-22,1714.95,274.39,1.0,S
29274,CUL027311,2019-04-22,1107.75,177.24,1.0,S
29275,CUL027312,2019-04-22,247.2,39.55,1.0,S
29276,CUL027313,2019-04-22,942.0,150.72,1.0,S
29277,CUL027314,2019-04-22,1411.1,225.78,1.0,S
29278,CUL027315,2019-04-22,921.85,147.5,1.0,S
29279,CUL027316,2019-04-22,4492.0,718.72,1.0,S
29280,CUL027317,2019-04-22,247.2,39.55,1.0,S
29281,CUL027318,2019-04-22,1977.6,316.42,1.0,S
29282,CUL027319,2019-04-22,247.2,39.55,1.0,S
29283,CUL027320,2019-04-22,173.85,27.82,1.0,S
29284,CUL027321,2019-04-22,446.5,71.44,1.0,S
29285,CUL027322,2019-04-22,240.0,38.4,1.0,S
29286,CUL027323,2019-04-22,600.0,96.0,1.0,S
29287,CUL027324,2019-04-22,409.25,65.48,1.0,S
29288,CUL027325,2019-04-22,778.49,124.56,1.0,S
29289,CUL027326,2019-04-22,247.2,39.55,1.0,S
29290,CUL027327,2019-04-23,14953.55,2392.57,1.0,S
29291,CUL027328,2019-04-23,173.0,27.68,1.0,S
29292,CUL027329,2019-04-23,16815.0,2690.4,1.0,S
29293,CUL027330,2019-04-23,960.0,153.6,1.0,S
29294,CUL027331,2019-04-23,28843.85,4615.02,1.0,S
29295,CUL027332,2019-04-23,250.0,40.0,1.0,S
29296,CUL027333,2019-04-23,3040.0,486.4,1.0,S
29297,CUL027334,2019-04-23,3717.25,594.76,1.0,S
29298,CUL027335,2019-04-24,100.0,16.0,1.0,S
29299,CUL027336,2019-04-24,663.54,106.17,1.0,S
29300,CUL027337,2019-04-24,409.25,65.48,1.0,S
